direction,level_type,entry_date,exit_date,entry_price,exit_price,tp_price,sl_price,size,pnl_gross,cost,pnl_net,bars_held,exit_reason
SHORT,support,2022-06-14 02:15:00,2022-06-14 02:30:00,21109.78,21320.88,20687.58,21320.88,0.068851,-14.53,2.92,-17.46,1,stop_loss
SHORT,support,2022-06-15 04:00:00,2022-06-15 05:30:00,21248.38,20823.41,20823.41,21460.86,0.068196,28.98,2.87,26.11,6,take_profit
SHORT,support,2022-06-15 05:30:00,2022-06-15 05:45:00,21098.26,21309.24,20676.29,21309.24,0.068991,-14.56,2.93,-17.48,1,stop_loss
SHORT,support,2022-06-15 07:45:00,2022-06-15 08:30:00,20722.92,20308.46,20308.46,20930.15,0.07003,29.02,2.87,26.15,3,take_profit
SHORT,support,2022-06-15 08:30:00,2022-06-15 10:15:00,20372.1,20575.82,19964.66,20575.82,0.071557,-14.58,2.93,-17.51,7,stop_loss
LONG,resistance,2022-06-15 22:00:00,2022-06-16 01:00:00,22475.48,22924.99,22924.99,22250.73,0.064665,29.07,2.94,26.13,12,take_profit
LONG,resistance,2022-06-16 01:00:00,2022-06-16 01:15:00,22947.03,22717.56,23405.97,22717.56,0.063621,-14.6,2.91,-17.5,1,stop_loss
LONG,resistance,2022-06-16 01:15:00,2022-06-16 01:45:00,22688.76,22461.87,23142.54,22461.87,0.064152,-14.56,2.9,-17.45,2,stop_loss
SHORT,support,2022-06-16 20:30:00,2022-06-16 21:00:00,20561.56,20767.18,20150.33,20767.18,0.070577,-14.51,2.92,-17.43,2,stop_loss
SHORT,support,2022-06-16 21:00:00,2022-06-16 22:45:00,20761.05,20345.83,20345.83,20968.66,0.069689,28.94,2.86,26.07,7,take_profit
SHORT,support,2022-06-16 22:45:00,2022-06-17 00:15:00,20364.99,20568.64,19957.69,20568.64,0.071364,-14.53,2.92,-17.45,6,stop_loss
SHORT,support,2022-06-17 00:30:00,2022-06-17 01:00:00,20281.26,20484.07,19875.63,20484.07,0.071444,-14.49,2.91,-17.4,2,stop_loss
SHORT,support,2022-06-18 02:00:00,2022-06-18 06:45:00,20500.63,20090.62,20090.62,20705.64,0.070467,28.89,2.86,26.03,19,take_profit
SHORT,support,2022-06-18 06:45:00,2022-06-18 08:15:00,19439.26,19050.47,19050.47,19633.65,0.074649,29.02,2.87,26.15,6,take_profit
SHORT,support,2022-06-18 08:15:00,2022-06-18 08:30:00,19142.94,19334.37,18760.08,19334.37,0.076146,-14.58,2.93,-17.51,1,stop_loss
SHORT,support,2022-06-18 08:30:00,2022-06-18 10:15:00,19146.7,19338.17,18763.77,19338.17,0.075903,-14.53,2.92,-17.45,7,stop_loss
SHORT,support,2022-06-18 17:30:00,2022-06-18 18:15:00,18689.63,18315.84,18315.84,18876.53,0.077526,28.98,2.87,26.11,3,take_profit
SHORT,support,2022-06-18 18:15:00,2022-06-18 20:00:00,18262.51,17897.26,17897.26,18445.14,0.079696,29.11,2.88,26.23,7,take_profit
SHORT,support,2022-06-18 20:00:00,2022-06-18 20:15:00,17919.57,18098.77,17561.18,18098.77,0.081587,-14.62,2.94,-17.56,1,stop_loss
SHORT,support,2022-06-18 20:15:00,2022-06-18 20:30:00,17719.5,17896.7,17365.11,17896.7,0.082261,-14.58,2.93,-17.51,1,stop_loss
SHORT,support,2022-06-18 20:30:00,2022-06-18 21:00:00,17761.47,17939.08,17406.24,17939.08,0.08182,-14.53,2.92,-17.45,2,stop_loss
LONG,resistance,2022-06-19 10:15:00,2022-06-19 11:00:00,19702.93,20096.99,20096.99,19505.9,0.073536,28.98,2.93,26.05,3,take_profit
LONG,resistance,2022-06-19 11:00:00,2022-06-19 12:15:00,19742.73,19545.3,20137.58,19545.3,0.073718,-14.55,2.9,-17.45,5,stop_loss
LONG,resistance,2022-06-19 18:45:00,2022-06-19 19:00:00,20254.52,20051.97,20659.61,20051.97,0.07164,-14.51,2.89,-17.4,1,stop_loss
LONG,resistance,2022-06-19 19:00:00,2022-06-19 20:00:00,19949.07,20348.05,20348.05,19749.58,0.072519,28.93,2.92,26.01,4,take_profit
LONG,resistance,2022-06-19 20:00:00,2022-06-19 20:30:00,20185.79,20589.51,20589.51,19983.93,0.07199,29.06,2.94,26.13,2,take_profit
LONG,resistance,2022-06-19 20:30:00,2022-06-20 00:15:00,20491.9,20286.98,20901.74,20286.98,0.071234,-14.6,2.9,-17.5,15,stop_loss
LONG,resistance,2022-06-20 09:15:00,2022-06-20 10:00:00,20757.37,20549.8,21172.52,20549.8,0.070112,-14.55,2.9,-17.45,3,stop_loss
LONG,resistance,2022-06-20 10:45:00,2022-06-20 12:00:00,20884.11,20675.27,21301.79,20675.27,0.069478,-14.51,2.89,-17.4,5,stop_loss
LONG,resistance,2022-06-20 15:00:00,2022-06-20 16:15:00,20703.79,20496.75,21117.87,20496.75,0.069873,-14.47,2.88,-17.35,5,stop_loss
LONG,resistance,2022-06-21 06:00:00,2022-06-21 11:45:00,21146.5,20935.04,21569.43,20935.04,0.068205,-14.42,2.87,-17.29,23,stop_loss
LONG,resistance,2022-06-21 13:30:00,2022-06-21 17:30:00,21537.4,21322.03,21968.15,21322.03,0.066766,-14.38,2.86,-17.24,16,stop_loss
SHORT,support,2022-06-22 01:45:00,2022-06-22 06:30:00,20411.24,20003.02,20003.02,20615.35,0.070239,28.67,2.84,25.83,19,take_profit
SHORT,support,2022-06-22 06:30:00,2022-06-22 09:00:00,20082.43,20283.25,19680.78,20283.25,0.07171,-14.4,2.89,-17.3,10,stop_loss
SHORT,support,2022-06-22 16:00:00,2022-06-22 16:15:00,20030.48,20230.78,19629.87,20230.78,0.07168,-14.36,2.89,-17.24,1,stop_loss
SHORT,support,2022-06-22 20:30:00,2022-06-22 21:45:00,19851.9,20050.42,19454.86,20050.42,0.072108,-14.31,2.88,-17.19,5,stop_loss
LONG,resistance,2022-06-23 19:15:00,2022-06-23 22:30:00,20715.39,21129.7,21129.7,20508.24,0.068895,28.54,2.88,25.66,13,take_profit
LONG,resistance,2022-06-23 22:30:00,2022-06-24 05:45:00,21082.97,20872.14,21504.63,20872.14,0.067998,-14.34,2.85,-17.19,29,stop_loss
LONG,resistance,2022-06-24 12:15:00,2022-06-24 12:45:00,21383.84,21170.0,21811.52,21170.0,0.06684,-14.29,2.84,-17.14,2,stop_loss
LONG,resistance,2022-06-24 13:00:00,2022-06-24 15:00:00,21222.7,21010.47,21647.15,21010.47,0.067146,-14.25,2.84,-17.09,8,stop_loss
LONG,resistance,2022-06-24 22:00:00,2022-06-25 00:00:00,21396.36,21182.4,21824.29,21182.4,0.066401,-14.21,2.83,-17.03,8,stop_loss
LONG,resistance,2022-06-25 07:00:00,2022-06-25 12:15:00,21464.02,21249.38,21893.3,21249.38,0.065994,-14.16,2.82,-16.98,21,stop_loss
LONG,resistance,2022-06-25 23:45:00,2022-06-26 15:00:00,21491.19,21276.28,21921.01,21276.28,0.065713,-14.12,2.81,-16.93,61,stop_loss
SHORT,support,2022-06-26 22:15:00,2022-06-27 04:15:00,21093.0,21303.93,20671.14,21303.93,0.066752,-14.08,2.83,-16.91,24,stop_loss
SHORT,support,2022-06-27 13:30:00,2022-06-28 08:45:00,20860.21,21068.81,20443.01,21068.81,0.067295,-14.04,2.82,-16.86,77,stop_loss
SHORT,support,2022-06-28 18:00:00,2022-06-29 06:45:00,20371.42,19963.99,19963.99,20575.13,0.068702,27.99,2.77,25.22,51,take_profit
SHORT,support,2022-06-29 06:45:00,2022-06-29 08:00:00,19941.82,20141.24,19542.98,20141.24,0.070499,-14.06,2.83,-16.88,5,stop_loss
SHORT,support,2022-06-29 11:15:00,2022-06-29 14:45:00,20000.65,20200.66,19600.64,20200.66,0.07008,-14.02,2.82,-16.83,14,stop_loss
LONG,resistance,2022-06-29 20:00:00,2022-06-29 23:00:00,20312.07,20108.95,20718.31,20108.95,0.068799,-13.97,2.78,-16.76,12,stop_loss
SHORT,support,2022-06-30 06:15:00,2022-06-30 06:45:00,19800.0,19404.0,19404.0,19998.0,0.070366,27.87,2.76,25.11,2,take_profit
SHORT,support,2022-06-30 06:45:00,2022-06-30 09:00:00,19420.34,19031.93,19031.93,19614.54,0.072065,27.99,2.77,25.22,9,take_profit
SHORT,support,2022-06-30 09:00:00,2022-06-30 12:30:00,19085.47,19276.32,18703.76,19276.32,0.07366,-14.06,2.83,-16.88,14,stop_loss
SHORT,support,2022-06-30 13:30:00,2022-06-30 14:00:00,18804.54,18992.59,18428.45,18992.59,0.074536,-14.02,2.82,-16.83,2,stop_loss
SHORT,support,2022-06-30 14:00:00,2022-06-30 15:00:00,18975.68,19165.44,18596.17,19165.44,0.073642,-13.97,2.81,-16.78,4,stop_loss
SHORT,support,2022-06-30 20:45:00,2022-06-30 21:15:00,18755.93,18943.49,18380.81,18943.49,0.074281,-13.93,2.8,-16.73,2,stop_loss
LONG,resistance,2022-07-01 00:15:00,2022-07-01 00:30:00,20491.03,20900.85,20900.85,20286.12,0.067787,27.78,2.81,24.97,1,take_profit
LONG,resistance,2022-07-01 00:30:00,2022-07-01 03:00:00,20412.41,20208.29,20820.66,20208.29,0.068354,-13.95,2.78,-16.73,10,stop_loss
SHORT,support,2022-07-02 09:15:00,2022-07-02 10:30:00,19037.61,19227.99,18656.86,19227.99,0.07307,-13.91,2.8,-16.71,5,stop_loss
SHORT,support,2022-07-03 04:45:00,2022-07-03 19:45:00,19263.59,19456.23,18878.32,19456.23,0.071996,-13.87,2.79,-16.66,60,stop_loss
LONG,resistance,2022-07-03 19:45:00,2022-07-03 21:15:00,19492.16,19297.24,19882.0,19297.24,0.070939,-13.83,2.75,-16.58,6,stop_loss
LONG,resistance,2022-07-04 11:30:00,2022-07-04 15:00:00,19638.24,20031.0,20031.0,19441.86,0.0702,27.57,2.78,24.79,14,take_profit
LONG,resistance,2022-07-04 15:00:00,2022-07-04 16:15:00,19880.01,19681.21,20277.61,19681.21,0.069658,-13.85,2.76,-16.6,5,stop_loss
LONG,resistance,2022-07-04 22:30:00,2022-07-05 00:30:00,20024.26,20424.75,20424.75,19824.02,0.068949,27.61,2.79,24.82,8,take_profit
LONG,resistance,2022-07-05 00:30:00,2022-07-05 02:45:00,20364.98,20161.33,20772.28,20161.33,0.0681,-13.87,2.76,-16.63,9,stop_loss
LONG,resistance,2022-07-05 05:15:00,2022-07-05 08:00:00,20366.96,20163.29,20774.3,20163.29,0.067889,-13.83,2.75,-16.58,11,stop_loss
SHORT,support,2022-07-05 11:45:00,2022-07-05 17:15:00,19520.39,19715.59,19129.98,19715.59,0.070621,-13.79,2.77,-16.56,22,stop_loss
LONG,resistance,2022-07-05 19:30:00,2022-07-05 21:15:00,20405.47,20201.42,20813.58,20201.42,0.067355,-13.74,2.74,-16.48,7,stop_loss
LONG,resistance,2022-07-06 22:00:00,2022-07-07 05:45:00,20497.22,20292.25,20907.16,20292.25,0.066853,-13.7,2.73,-16.43,31,stop_loss
LONG,resistance,2022-07-07 14:00:00,2022-07-07 15:00:00,20599.04,21011.02,21011.02,20393.05,0.066323,27.32,2.76,24.56,4,take_profit
LONG,resistance,2022-07-07 15:00:00,2022-07-07 18:30:00,20883.51,21301.18,21301.18,20674.67,0.065713,27.45,2.77,24.67,14,take_profit
LONG,resistance,2022-07-07 18:30:00,2022-07-07 19:30:00,21257.64,21682.79,21682.79,21045.06,0.064847,27.57,2.78,24.79,4,take_profit
LONG,resistance,2022-07-07 19:30:00,2022-07-08 01:15:00,21656.75,22089.88,22089.88,21440.18,0.063938,27.69,2.8,24.9,23,take_profit
LONG,resistance,2022-07-08 01:15:00,2022-07-08 01:30:00,22418.49,22194.31,22866.86,22194.31,0.062043,-13.91,2.77,-16.68,1,stop_loss
LONG,resistance,2022-07-08 01:30:00,2022-07-08 02:15:00,22144.14,21922.7,22587.02,21922.7,0.062624,-13.87,2.76,-16.63,3,stop_loss
SHORT,support,2022-07-10 01:00:00,2022-07-10 13:30:00,21446.82,21017.88,21017.88,21661.29,0.064466,27.65,2.74,24.91,50,take_profit
SHORT,support,2022-07-10 13:30:00,2022-07-11 01:15:00,21073.32,20651.85,20651.85,21284.05,0.065904,27.78,2.75,25.03,47,take_profit
SHORT,support,2022-07-11 01:15:00,2022-07-11 21:45:00,20585.67,20173.96,20173.96,20791.53,0.067769,27.9,2.76,25.14,82,take_profit
SHORT,support,2022-07-11 21:45:00,2022-07-12 00:30:00,20239.38,19834.59,19834.59,20441.77,0.069239,28.03,2.77,25.25,11,take_profit
SHORT,support,2022-07-12 00:30:00,2022-07-12 04:30:00,19836.96,20035.33,19440.22,20035.33,0.070962,-14.08,2.83,-16.91,16,stop_loss
SHORT,support,2022-07-12 06:45:00,2022-07-12 19:15:00,19847.14,19450.2,19450.2,20045.61,0.070713,28.07,2.78,25.29,50,take_profit
SHORT,support,2022-07-12 19:15:00,2022-07-13 07:30:00,19389.09,19582.98,19001.31,19582.98,0.072709,-14.1,2.83,-16.93,49,stop_loss
LONG,resistance,2022-07-13 12:15:00,2022-07-13 12:30:00,20055.09,19854.54,20456.19,19854.54,0.070084,-14.06,2.8,-16.85,1,stop_loss
SHORT,support,2022-07-13 12:45:00,2022-07-13 14:00:00,19165.01,19356.66,18781.71,19356.66,0.073119,-14.01,2.82,-16.83,5,stop_loss
LONG,resistance,2022-07-13 23:15:00,2022-07-14 08:30:00,20084.98,19884.13,20486.68,19884.13,0.06956,-13.97,2.78,-16.75,37,stop_loss
LONG,resistance,2022-07-14 15:45:00,2022-07-14 16:45:00,20390.5,20186.6,20798.31,20186.6,0.068313,-13.93,2.77,-16.7,4,stop_loss
LONG,resistance,2022-07-14 17:15:00,2022-07-15 00:30:00,20598.83,20392.84,21010.81,20392.84,0.067419,-13.89,2.76,-16.65,29,stop_loss
LONG,resistance,2022-07-15 07:15:00,2022-07-15 16:15:00,20860.86,20652.25,21278.08,20652.25,0.066373,-13.85,2.76,-16.6,36,stop_loss
LONG,resistance,2022-07-15 18:45:00,2022-07-15 22:30:00,21037.25,20826.88,21458.0,20826.88,0.065619,-13.8,2.75,-16.55,15,stop_loss
SHORT,support,2022-07-16 05:45:00,2022-07-16 13:15:00,20595.04,20800.99,20183.14,20800.99,0.066827,-13.76,2.77,-16.53,30,stop_loss
LONG,resistance,2022-07-16 16:00:00,2022-07-16 16:15:00,21319.63,21106.43,21746.02,21106.43,0.064362,-13.72,2.73,-16.45,1,stop_loss
LONG,resistance,2022-07-16 16:15:00,2022-07-16 17:15:00,21161.78,21585.02,21585.02,20950.16,0.064647,27.36,2.76,24.6,4,take_profit
LONG,resistance,2022-07-16 17:15:00,2022-07-16 17:45:00,21465.8,21251.14,21895.12,21251.14,0.064018,-13.74,2.73,-16.48,2,stop_loss
LONG,resistance,2022-07-16 17:45:00,2022-07-16 20:15:00,21246.65,21034.18,21671.58,21034.18,0.064485,-13.7,2.73,-16.43,10,stop_loss
LONG,resistance,2022-07-17 06:45:00,2022-07-17 09:15:00,21575.05,21359.3,22006.55,21359.3,0.063313,-13.66,2.72,-16.38,10,stop_loss
SHORT,support,2022-07-17 17:45:00,2022-07-18 02:30:00,20921.42,21130.63,20502.99,21130.63,0.065095,-13.62,2.74,-16.36,35,stop_loss
LONG,resistance,2022-07-18 05:30:00,2022-07-18 06:30:00,21769.39,22204.78,22204.78,21551.7,0.062372,27.16,2.74,24.41,4,take_profit
LONG,resistance,2022-07-18 06:30:00,2022-07-18 12:15:00,22171.76,21950.04,22615.2,21950.04,0.061515,-13.64,2.71,-16.35,23,stop_loss
LONG,resistance,2022-07-18 15:45:00,2022-07-18 16:00:00,22675.83,22449.07,23129.35,22449.07,0.059967,-13.6,2.71,-16.3,1,stop_loss
LONG,resistance,2022-07-18 16:00:00,2022-07-18 16:30:00,22412.25,22188.13,22860.5,22188.13,0.060491,-13.56,2.7,-16.26,2,stop_loss
LONG,resistance,2022-07-19 00:00:00,2022-07-19 00:15:00,22825.7,22597.44,23282.21,22597.44,0.059217,-13.52,2.69,-16.21,1,stop_loss
LONG,resistance,2022-07-19 00:15:00,2022-07-19 00:30:00,22581.44,22355.63,23033.07,22355.63,0.059678,-13.48,2.68,-16.16,1,stop_loss
LONG,resistance,2022-07-19 15:30:00,2022-07-19 16:00:00,22836.97,23293.71,23293.71,22608.6,0.058834,26.87,2.71,24.16,2,take_profit
LONG,resistance,2022-07-19 16:00:00,2022-07-19 19:00:00,23076.99,23538.53,23538.53,22846.22,0.058483,26.99,2.73,24.27,12,take_profit
LONG,resistance,2022-07-19 19:00:00,2022-07-19 19:45:00,23678.17,23441.39,24151.73,23441.39,0.057255,-13.56,2.7,-16.25,3,stop_loss
LONG,resistance,2022-07-19 19:45:00,2022-07-19 20:00:00,23401.99,23167.97,23870.03,23167.97,0.057757,-13.52,2.69,-16.21,1,stop_loss
LONG,resistance,2022-07-19 21:30:00,2022-07-19 22:30:00,23590.62,23354.71,24062.43,23354.71,0.057123,-13.48,2.68,-16.16,4,stop_loss
LONG,resistance,2022-07-20 06:45:00,2022-07-20 07:30:00,23781.71,23543.89,24257.34,23543.89,0.056494,-13.44,2.67,-16.11,3,stop_loss
LONG,resistance,2022-07-20 10:15:00,2022-07-20 14:45:00,23717.76,24192.12,24192.12,23480.58,0.056477,26.79,2.71,24.08,18,take_profit
LONG,resistance,2022-07-20 14:45:00,2022-07-20 16:15:00,24191.35,23949.44,24675.18,23949.44,0.05562,-13.46,2.68,-16.13,6,stop_loss
SHORT,support,2022-07-20 20:15:00,2022-07-20 20:45:00,23030.72,23261.03,22570.11,23261.03,0.058248,-13.41,2.7,-16.11,2,stop_loss
SHORT,support,2022-07-21 02:45:00,2022-07-21 04:45:00,22694.58,22921.53,22240.69,22921.53,0.058933,-13.37,2.69,-16.06,8,stop_loss
SHORT,support,2022-07-21 11:00:00,2022-07-21 16:00:00,22699.53,22926.53,22245.54,22926.53,0.058743,-13.33,2.68,-16.01,20,stop_loss
LONG,resistance,2022-07-22 07:30:00,2022-07-22 10:30:00,23084.09,23545.77,23545.77,22853.25,0.057591,26.59,2.69,23.9,12,take_profit
LONG,resistance,2022-07-22 10:30:00,2022-07-22 15:30:00,23536.33,23300.97,24007.06,23300.97,0.056739,-13.35,2.66,-16.01,20,stop_loss
SHORT,support,2022-07-22 19:30:00,2022-07-23 02:30:00,22667.5,22894.18,22214.15,22894.18,0.058737,-13.31,2.68,-15.99,28,stop_loss
SHORT,support,2022-07-23 09:00:00,2022-07-23 12:00:00,22663.36,22210.09,22210.09,22889.99,0.058571,26.55,2.63,23.92,12,take_profit
SHORT,support,2022-07-23 12:00:00,2022-07-23 22:30:00,22268.38,22491.06,21823.01,22491.06,0.059879,-13.33,2.68,-16.01,42,stop_loss
LONG,resistance,2022-07-24 11:00:00,2022-07-24 12:45:00,22781.96,22554.14,23237.6,22554.14,0.058353,-13.29,2.65,-15.94,7,stop_loss
LONG,resistance,2022-07-24 14:30:00,2022-07-25 00:15:00,22740.2,22512.8,23195.0,22512.8,0.058285,-13.25,2.64,-15.89,39,stop_loss
SHORT,support,2022-07-25 00:45:00,2022-07-25 02:30:00,22320.27,21873.86,21873.86,22543.47,0.059204,26.43,2.62,23.81,7,take_profit
SHORT,support,2022-07-25 02:30:00,2022-07-25 20:00:00,21956.63,22176.2,21517.5,22176.2,0.060455,-13.27,2.67,-15.94,70,stop_loss
SHORT,support,2022-07-25 22:30:00,2022-07-26 00:00:00,21672.01,21238.57,21238.57,21888.73,0.061065,26.47,2.62,23.85,6,take_profit
SHORT,support,2022-07-26 00:00:00,2022-07-26 13:15:00,21222.18,20797.74,20797.74,21434.4,0.06264,26.59,2.63,23.96,53,take_profit
SHORT,support,2022-07-26 13:15:00,2022-07-26 22:15:00,20943.4,21152.83,20524.53,21152.83,0.06376,-13.35,2.68,-16.04,36,stop_loss
LONG,resistance,2022-07-27 05:45:00,2022-07-27 16:15:00,21247.25,21672.2,21672.2,21034.78,0.06266,26.63,2.69,23.94,42,take_profit
LONG,resistance,2022-07-27 16:15:00,2022-07-27 17:00:00,21675.23,21458.48,22108.73,21458.48,0.061699,-13.37,2.66,-16.03,3,stop_loss
LONG,resistance,2022-07-27 17:15:00,2022-07-27 18:00:00,21682.25,22115.9,22115.9,21465.43,0.061494,26.67,2.69,23.97,3,take_profit
LONG,resistance,2022-07-27 18:00:00,2022-07-27 18:30:00,21954.69,22393.78,22393.78,21735.14,0.061004,26.79,2.71,24.08,2,take_profit
LONG,resistance,2022-07-27 18:30:00,2022-07-27 19:15:00,22461.16,22910.38,22910.38,22236.55,0.059896,26.91,2.72,24.19,3,take_profit
LONG,resistance,2022-07-27 19:15:00,2022-07-27 19:45:00,22901.32,22672.31,23359.35,22672.31,0.059009,-13.51,2.69,-16.2,2,stop_loss
LONG,resistance,2022-07-27 19:45:00,2022-07-28 02:45:00,22773.62,23229.09,23229.09,22545.88,0.059162,26.95,2.72,24.23,28,take_profit
LONG,resistance,2022-07-28 02:45:00,2022-07-28 05:00:00,23282.54,23049.71,23748.19,23049.71,0.058129,-13.53,2.69,-16.23,9,stop_loss
LONG,resistance,2022-07-28 15:15:00,2022-07-28 15:45:00,23494.18,23964.06,23964.06,23259.24,0.057433,26.99,2.73,24.26,2,take_profit
LONG,resistance,2022-07-28 15:45:00,2022-07-29 06:30:00,23745.57,24220.48,24220.48,23508.11,0.05708,27.11,2.74,24.37,59,take_profit
LONG,resistance,2022-07-29 06:30:00,2022-07-29 06:45:00,24242.54,24000.11,24727.39,24000.11,0.056161,-13.61,2.71,-16.32,1,stop_loss
LONG,resistance,2022-07-29 06:45:00,2022-07-29 11:30:00,23940.35,23700.95,24419.16,23700.95,0.0567,-13.57,2.7,-16.28,19,stop_loss
LONG,resistance,2022-07-30 12:15:00,2022-07-30 13:00:00,24169.04,24652.42,24652.42,23927.35,0.055995,27.07,2.73,24.33,3,take_profit
LONG,resistance,2022-07-30 13:00:00,2022-07-30 19:30:00,24496.39,24251.43,24986.32,24251.43,0.055495,-13.59,2.71,-16.3,26,stop_loss
SHORT,support,2022-07-30 22:00:00,2022-07-31 01:30:00,23594.88,23830.83,23122.98,23830.83,0.057442,-13.55,2.72,-16.28,14,stop_loss
SHORT,support,2022-07-31 18:30:00,2022-07-31 19:00:00,23689.29,23926.18,23215.5,23926.18,0.057042,-13.51,2.72,-16.23,2,stop_loss
SHORT,support,2022-07-31 22:00:00,2022-08-01 10:45:00,23443.66,22974.79,22974.79,23678.1,0.057466,26.94,2.67,24.28,51,take_profit
SHORT,support,2022-08-01 10:45:00,2022-08-01 11:45:00,23037.35,23267.72,22576.6,23267.72,0.058743,-13.53,2.72,-16.25,4,stop_loss
SHORT,support,2022-08-01 13:30:00,2022-08-01 14:00:00,23166.33,23397.99,22703.0,23397.99,0.058241,-13.49,2.71,-16.2,2,stop_loss
SHORT,support,2022-08-01 17:15:00,2022-08-01 23:00:00,22970.96,23200.67,22511.54,23200.67,0.05856,-13.45,2.7,-16.16,23,stop_loss
SHORT,support,2022-08-02 02:30:00,2022-08-02 16:15:00,22924.66,23153.91,22466.17,23153.91,0.058502,-13.41,2.7,-16.11,55,stop_loss
LONG,resistance,2022-08-02 16:30:00,2022-08-02 18:30:00,23371.02,23137.31,23838.44,23137.31,0.057212,-13.37,2.66,-16.03,8,stop_loss
SHORT,support,2022-08-03 01:00:00,2022-08-03 06:00:00,22739.38,22966.77,22284.59,22966.77,0.058625,-13.33,2.68,-16.01,20,stop_loss
LONG,resistance,2022-08-03 10:00:00,2022-08-03 22:15:00,23427.79,23193.51,23896.35,23193.51,0.056732,-13.29,2.64,-15.94,49,stop_loss
SHORT,support,2022-08-03 23:30:00,2022-08-04 00:45:00,22792.23,23020.15,22336.39,23020.15,0.058139,-13.25,2.66,-15.91,5,stop_loss
SHORT,support,2022-08-04 12:15:00,2022-08-04 13:30:00,22851.05,23079.56,22394.03,23079.56,0.057815,-13.21,2.66,-15.87,5,stop_loss
SHORT,support,2022-08-04 16:45:00,2022-08-05 01:45:00,22587.5,22813.38,22135.75,22813.38,0.058314,-13.17,2.65,-15.82,36,stop_loss
LONG,resistance,2022-08-05 03:15:00,2022-08-05 12:45:00,23169.69,22937.99,23633.08,22937.99,0.056678,-13.13,2.61,-15.75,38,stop_loss
SHORT,support,2022-08-06 23:15:00,2022-08-07 17:00:00,22998.97,23228.96,22538.99,23228.96,0.056928,-13.09,2.63,-15.72,71,stop_loss
LONG,resistance,2022-08-07 17:00:00,2022-08-08 06:30:00,23229.77,23694.37,23694.37,22997.47,0.056193,26.11,2.64,23.47,54,take_profit
LONG,resistance,2022-08-08 06:30:00,2022-08-08 09:00:00,23707.82,24181.98,24181.98,23470.74,0.055307,26.22,2.65,23.58,10,take_profit
LONG,resistance,2022-08-08 09:00:00,2022-08-08 16:15:00,24111.34,23870.23,24593.57,23870.23,0.054626,-13.17,2.62,-15.79,29,stop_loss
SHORT,support,2022-08-09 09:15:00,2022-08-09 11:45:00,23703.77,23229.69,23229.69,23940.81,0.055399,26.26,2.6,23.66,10,take_profit
SHORT,support,2022-08-09 11:45:00,2022-08-10 00:30:00,23263.92,22798.64,22798.64,23496.56,0.056701,26.38,2.61,23.77,51,take_profit
SHORT,support,2022-08-10 00:30:00,2022-08-10 04:45:00,22763.4,22991.03,22308.13,22991.03,0.058208,-13.25,2.66,-15.91,17,stop_loss
LONG,resistance,2022-08-10 12:30:00,2022-08-10 18:45:00,23731.22,23493.91,24205.84,23493.91,0.055667,-13.21,2.63,-15.84,25,stop_loss
LONG,resistance,2022-08-10 21:30:00,2022-08-11 01:15:00,23897.62,24375.57,24375.57,23658.64,0.055114,26.34,2.66,23.68,15,take_profit
LONG,resistance,2022-08-11 01:15:00,2022-08-11 12:30:00,24384.24,24871.92,24871.92,24140.4,0.054256,26.46,2.67,23.79,45,take_profit
LONG,resistance,2022-08-11 12:30:00,2022-08-11 14:30:00,24687.93,24441.05,25181.69,24441.05,0.05383,-13.29,2.64,-15.93,8,stop_loss
SHORT,support,2022-08-12 00:00:00,2022-08-12 02:45:00,23778.67,24016.46,23303.1,24016.46,0.055721,-13.25,2.66,-15.91,11,stop_loss
SHORT,support,2022-08-12 10:45:00,2022-08-12 15:30:00,23747.98,23985.46,23273.02,23985.46,0.055625,-13.21,2.66,-15.87,19,stop_loss
LONG,resistance,2022-08-12 20:45:00,2022-08-13 03:15:00,24225.2,24709.7,24709.7,23982.95,0.054366,26.34,2.66,23.68,26,take_profit
LONG,resistance,2022-08-13 03:15:00,2022-08-13 08:30:00,24721.83,24474.61,25216.27,24474.61,0.053513,-13.23,2.63,-15.86,21,stop_loss
LONG,resistance,2022-08-14 07:15:00,2022-08-14 08:45:00,24884.87,24636.02,25382.57,24636.02,0.053003,-13.19,2.62,-15.81,6,stop_loss
SHORT,support,2022-08-14 16:45:00,2022-08-15 01:30:00,24311.45,24554.56,23825.22,24554.56,0.054091,-13.15,2.64,-15.79,35,stop_loss
LONG,resistance,2022-08-15 03:00:00,2022-08-15 03:30:00,25142.16,24890.74,25645.0,24890.74,0.052146,-13.11,2.61,-15.72,2,stop_loss
LONG,resistance,2022-08-15 03:30:00,2022-08-15 06:00:00,24833.68,24585.34,25330.35,24585.34,0.052636,-13.07,2.6,-15.67,10,stop_loss
